product_row_id,product_id,product_name,domain,k_cluster,analytical_role,body_role,primary_tail_type,assignment_basis,fallback_assignment_flag,flag_loss,flag_volatility,flag_impact,n_tail_flags,total_sales,profit_margin,n_orders,cv_not_estimable,cv_order_profit_raw,cv_order_profit_model,primary_action,compound_overlap_flag,assignment_instability,instability_margin,instability_source,deterioration_level,concentration_level,primary_signal,n_active_signals,escalation_status,final_intervention,total_profit,mean_order_profit,cv_order_profit,pct_orders_loss,profit_scale
945,FUR-CH-10002304,"Global Stack Chair without Arms, Black",Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,901.5060000000001,0.04899135446685878,7,False,2.776807856207565,2.776807856207565,Correct,False,high,0.036504264338884235,cluster_margin,severe,none,High Classification Instability,2,Reassess Classification,Reassess Classification,44.166,6.309428571428571,2.776807856207565,0.2857142857142857,0.0017526240551163478
946,OFF-PA-10004610,Xerox 1900,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,105.28800000000001,0.4186991869918699,7,False,0.8605341782964916,0.8605341782964916,Protect,False,none,0.8393594888380415,cluster_margin,none,none,No Signal,0,No Escalation,Protect,44.084,6.297714285714286,0.8605341782964916,0.0,0.001749370077565301
947,OFF-PA-10001892,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,110.016,0.39791666666666664,5,False,0.5425811280791069,0.5425811280791069,Protect,False,none,0.8497381698431676,cluster_margin,none,none,No Signal,0,No Escalation,Protect,43.7772,8.75544,0.5425811280791069,0.0,0.001737195439606018
948,OFF-AR-10000034,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,118.72,0.3682142857142857,6,False,0.6620852828922141,0.6620852828922141,Protect,False,none,0.8449195287592964,cluster_margin,none,none,No Signal,0,No Escalation,Protect,43.7144,7.285733333333333,0.6620852828922141,0.0,0.0017347033689937526
949,OFF-AP-10003040,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,665.6759999999999,0.06565656565656566,5,False,6.349687998839046,6.349687998839046,Correct,False,watch,0.07238123906088932,cluster_margin,severe,none,Severe Deterioration,2,Reroute Action,Exit / Restructure,43.706,8.741200000000001,6.349687998839046,0.2,0.0017343700347080358
950,OFF-PA-10003893,Xerox 1962,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,109.568,0.3984375,7,False,0.42630422326727324,0.42630422326727324,Protect,False,none,0.83413285637074,cluster_margin,none,none,No Signal,0,No Escalation,Protect,43.656,6.236571428571429,0.42630422326727324,0.0,0.0017323859020549582
951,OFF-PA-10001937,Xerox 21,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,124.416,0.35000000000000003,7,False,0.48154610060675807,0.48154610060675807,Protect,False,none,0.835859705848896,cluster_margin,none,none,No Signal,0,No Escalation,Protect,43.5456,6.2208,0.48154610060675807,0.0,0.0017280049371569634
952,OFF-PA-10002586,Xerox 1970,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,101.592,0.4284313725490196,6,False,0.329555337621996,0.329555337621996,Protect,False,none,0.834536897103785,cluster_margin,none,none,No Signal,0,No Escalation,Protect,43.5252,7.2542,0.329555337621996,0.0,0.0017271954110345076
953,OFF-BI-10003476,Avery Metallic Poly Binders,Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,135.80100000000002,0.31983122362869193,6,False,1.3707133955961905,1.3707133955961905,Correct,False,high,0.03330962904098085,cluster_margin,none,none,High Classification Instability,1,Reassess Classification,Reassess Classification,43.4334,7.2389,1.3707133955961905,0.3333333333333333,0.0017235525434834576
954,OFF-PA-10001526,Xerox 1949,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,114.54,0.3791304347826087,8,False,0.7206107406006302,0.7206107406006302,Protect,False,none,0.8355619093593225,cluster_margin,none,none,No Signal,0,No Escalation,Protect,43.4256,5.4282,0.7206107406006302,0.0,0.0017232430187895777
955,OFF-LA-10002034,Avery 478,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,88.38000000000001,0.48999999999999994,4,False,0.5745020272074188,0.5745020272074188,Protect,False,none,0.8590889185697493,cluster_margin,none,none,No Signal,0,No Escalation,Protect,43.3062,10.82655,0.5745020272074188,0.0,0.0017185049100140286
956,OFF-FA-10000134,"Advantus Push Pins, Aluminum Head",Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,139.44,0.31,5,False,0.6773680402011588,0.6773680402011588,Protect,False,none,0.8511081986848257,cluster_margin,none,none,No Signal,0,No Escalation,Protect,43.2264,8.64528,0.6773680402011588,0.0,0.001715338234299717
957,TEC-MA-10002937,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,1007.979,0.04285714285714286,1,True,,0.0,Protect,False,none,0.8065149767615615,cluster_margin,none,none,No Signal,0,No Escalation,Protect,43.1991,43.1991,0.0,0.0,0.001714254897871137
958,TEC-AC-10000580,Logitech G13 Programmable Gameboard with LCD Display,Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,1039.87,0.04153846153846154,4,False,3.2617494542047982,3.2617494542047982,Correct,False,none,0.6786111138104874,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Exit / Restructure,43.194599999999994,10.798649999999999,3.2617494542047982,0.5,0.0017140763259323596
959,OFF-PA-10000659,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,94.928,0.4544117647058824,3,False,0.9201781015015589,0.9201781015015589,Protect,False,none,0.8719316592474136,cluster_margin,none,none,No Signal,0,No Escalation,Protect,43.1364,14.3788,0.9201781015015589,0.0,0.0017117667955241778
960,OFF-LA-10002195,Avery 481,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,91.168,0.4729729729729729,5,False,0.5346201600354502,0.5346201600354502,Protect,False,none,0.8483436168732119,cluster_margin,none,none,No Signal,0,No Escalation,Protect,43.12,8.623999999999999,0.5346201600354502,0.0,0.0017111160000139681
961,TEC-PH-10000149,Cisco SPA525G2 IP Phone - Wireless,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,426.93,0.10093457943925233,5,False,1.6341839050478293,1.6341839050478293,Protect,False,none,0.5127838139917259,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Reroute to Contain / Correct,43.092,8.6184,1.6341839050478293,0.2,0.0017100048857282449
962,OFF-AR-10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,110.76,0.3873076923076923,7,False,0.7923072977282987,0.7923072977282987,Protect,False,none,0.8384081176916521,cluster_margin,none,none,No Signal,0,No Escalation,Protect,42.8982,6.1283142857142865,0.7923072977282987,0.0,0.001702314387564917
963,OFF-AR-10001958,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,275.076,0.15555555555555553,7,False,0.7156958248557319,0.7156958248557319,Protect,False,none,0.8385386157275788,cluster_margin,none,none,No Signal,0,No Escalation,Protect,42.7896,6.1128,0.7156958248557319,0.0,0.0016980048514424328
964,FUR-FU-10003142,"Master Big Foot Doorstop, Beige",Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,152.064,0.28125,6,False,0.40580683319138905,0.40580683319138905,Protect,False,none,0.8367838237086934,cluster_margin,none,none,No Signal,0,No Escalation,Protect,42.768,7.128,0.40580683319138905,0.0,0.0016971477061363033
965,OFF-LA-10000305,Avery 495,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,97.02,0.438961038961039,4,False,0.7809434853759583,0.7809434853759583,Protect,False,none,0.8595645665926602,cluster_margin,none,none,No Signal,0,No Escalation,Protect,42.588,10.647,0.7809434853759583,0.0,0.0016900048285852247
966,TEC-AC-10004510,Logitech Desktop MK120 Mouse and keyboard Combo,Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,778.736,0.05462184873949581,12,False,1.82599332155333,1.82599332155333,Correct,False,none,0.14129198344023028,cluster_margin,moderate,none,Moderate Deterioration,1,Intensify Action,Correct — Accelerated,42.53600000000001,3.5446666666666675,1.82599332155333,0.3333333333333333,0.0016879413306260243
967,OFF-LA-10002787,Avery 480,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,89.25,0.47563025210084037,6,False,0.6465480145982726,0.6465480145982726,Protect,False,none,0.8426193444188422,cluster_margin,none,none,No Signal,0,No Escalation,Protect,42.45,7.075,0.6465480145982726,0.0,0.001684528622462731
968,TEC-AC-10004209,Memorex Froggy Flash Drive 4 GB,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,136.276,0.31129032258064515,5,False,0.34713391970481783,0.34713391970481783,Protect,False,none,0.8398583808815846,cluster_margin,none,none,No Signal,0,No Escalation,Protect,42.4214,8.48428,0.34713391970481783,0.0,0.0016833936985851704
969,OFF-EN-10001028,Staple envelope,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,100.63199999999999,0.42142857142857143,2,False,0.781662364157965,0.781662364157965,Protect,False,none,0.8882713192611237,cluster_margin,none,none,No Signal,0,No Escalation,Protect,42.4092,21.2046,0.781662364157965,0.0,0.0016829095702178196
970,OFF-AP-10004249,Staple holder,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,234.61200000000002,0.18061224489795918,5,False,1.182236729425901,1.182236729425901,Protect,False,none,0.5566876152812321,cluster_margin,moderate,none,Moderate Deterioration,1,Intensify Action,Protect (Tight Control),42.3738,8.47476,1.182236729425901,0.2,0.001681504804299441
971,OFF-BI-10000404,Avery Printable Repositionable Plastic Tabs,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,115.24000000000001,0.36716417910447763,6,False,1.1542547811925516,1.1542547811925516,Protect,False,none,0.6438388199724845,cluster_margin,moderate,none,Moderate Deterioration,1,Intensify Action,Protect (Tight Control),42.312000000000005,7.0520000000000005,1.1542547811925516,0.16666666666666666,0.0016790524163402373
972,FUR-FU-10002456,"Master Caster Door Stop, Large Neon Orange",Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,154.336,0.2740566037735849,7,False,1.0878608063886521,1.0878608063886521,Protect,False,none,0.6985416880214502,cluster_margin,moderate,none,Moderate Deterioration,1,Intensify Action,Protect (Tight Control),42.2968,6.0424,1.0878608063886521,0.14285714285714285,0.0016784492400137014
973,FUR-FU-10000409,"GE 4 Foot Flourescent Tube, 40 Watt",Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,98.868,0.4272727272727273,3,False,0.8151226881535322,0.8151226881535322,Protect,False,none,0.8721529909673269,cluster_margin,none,none,No Signal,0,No Escalation,Protect,42.2436,14.0812,0.8151226881535322,0.0,0.0016763381228708273
974,OFF-BI-10001900,"DXL Angle-View Binders with Locking Rings, Black",Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,124.592,0.33749999999999997,4,False,0.67740657400787,0.67740657400787,Protect,False,none,0.8583194288467738,cluster_margin,none,none,No Signal,0,No Escalation,Protect,42.0498,10.51245,0.67740657400787,0.0,0.0016686476247074992
975,TEC-AC-10003614,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,150.67000000000002,0.2784615384615385,5,False,0.583228976769372,0.583228976769372,Protect,False,none,0.8474125916406104,cluster_margin,none,none,No Signal,0,No Escalation,Protect,41.9558,8.391160000000001,0.583228976769372,0.0,0.0016649174553197137
976,FUR-FU-10003731,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,149.7,0.28,5,False,0.45757714390823584,0.45757714390823584,Protect,False,none,0.8437294910140615,cluster_margin,none,none,No Signal,0,No Escalation,Protect,41.916,8.383199999999999,0.45757714390823584,0.0,0.001663338085727864
977,FUR-FU-10003878,"Linden 10"" Round Wall Clock, Black",Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,253.648,0.1650602409638554,6,False,1.955273895034016,1.955273895034016,Protect,False,none,0.5567733203783621,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Reroute to Contain / Correct,41.8672,6.977866666666666,1.955273895034016,0.16666666666666666,0.0016614015722584603
978,TEC-PH-10003988,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,261.6,0.16,8,False,1.0756693218571103,1.0756693218571103,Protect,False,none,0.7304839920272808,cluster_margin,moderate,none,Moderate Deterioration,1,Intensify Action,Protect (Tight Control),41.856,5.232,1.0756693218571103,0.125,0.0016609571265441712
979,OFF-LA-10000407,Avery White Multi-Purpose Labels,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,95.616,0.4375,4,False,0.5486941798318348,0.5486941798318348,Protect,False,none,0.8554964567124812,cluster_margin,none,none,No Signal,0,No Escalation,Protect,41.832,10.458,0.5486941798318348,0.0,0.0016600047428706939
980,OFF-AP-10003860,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,244.288,0.17045454545454544,3,False,0.996117266413854,0.996117266413854,Protect,False,none,0.8659624062978362,cluster_margin,none,none,No Signal,0,No Escalation,Protect,41.64,13.88,0.996117266413854,0.0,0.0016523856734828766
981,OFF-BI-10001617,GBC Wire Binding Combs,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,184.052,0.2258426966292135,7,False,1.7339787030803242,1.7339787030803242,Protect,False,none,0.1441651784507027,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Reroute to Contain / Correct,41.5668,5.938114285714286,1.7339787030803242,0.2857142857142857,0.0016494809032787713
982,TEC-AC-10002550,Maxell 4.7GB DVD-RW 3/Pack,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,146.55599999999998,0.28260869565217395,4,False,0.6415940806739037,0.6415940806739037,Protect,False,none,0.8566157751941621,cluster_margin,none,none,No Signal,0,No Escalation,Protect,41.418,10.3545,0.6415940806739037,0.0,0.0016435761245032128
983,OFF-AP-10002082,Holmes HEPA Air Purifier,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,239.58,0.17272727272727273,6,False,2.0128288886094476,2.0128288886094476,Protect,False,none,0.5478481521878815,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Reroute to Contain / Correct,41.382000000000005,6.897000000000001,2.0128288886094476,0.16666666666666666,0.0016421475489929974
984,OFF-LA-10003148,Avery 51,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,95.75999999999999,0.4315789473684211,5,False,0.11244740924727843,0.11244740924727843,Protect,False,none,0.8240973730362645,cluster_margin,none,none,No Signal,0,No Escalation,Protect,41.328,8.265600000000001,0.11244740924727843,0.0,0.0016400046857276737
985,OFF-PA-10003177,Xerox 1999,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,98.49600000000001,0.4184210526315789,7,False,0.06768496029096129,0.06768496029096129,Protect,False,none,0.8113968550732189,cluster_margin,none,none,No Signal,0,No Escalation,Protect,41.2128,5.887542857142857,0.06768496029096129,0.0,0.001635433244094983
986,OFF-BI-10003707,Aluminum Screw Posts,Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,354.03200000000004,0.11637931034482757,11,False,5.208126240315189,5.208126240315189,Correct,False,none,0.6227796742970433,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Exit / Restructure,41.202,3.7456363636363634,5.208126240315189,0.5454545454545454,0.0016350046714419184
987,FUR-CH-10003981,Global Commerce Series Low-Back Swivel/Tilt Chairs,Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,4420.0560000000005,0.009302325581395349,7,False,6.647877456849296,6.647877456849296,Correct,False,none,0.3496427563696177,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Exit / Restructure,41.116800000000005,5.8738285714285725,6.647877456849296,0.8571428571428571,0.0016316237094010746
988,OFF-PA-10003309,Xerox 211,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,104.976,0.3901234567901235,4,False,0.3286809673851703,0.3286809673851703,Protect,False,none,0.8447724020164822,cluster_margin,none,none,No Signal,0,No Escalation,Protect,40.9536,10.2384,0.3286809673851703,0.0,0.00162514750042143
989,OFF-PA-10002709,Xerox 1956,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,89.7,0.45599999999999996,2,False,0.8046530421429274,0.8046530421429274,Protect,False,none,0.8855604263574716,cluster_margin,none,none,No Signal,0,No Escalation,Protect,40.9032,20.4516,0.8046530421429274,0.0,0.0016231474947071276
990,OFF-PA-10004675,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,99.06,0.4115384615384616,6,False,0.4289680579511228,0.4289680579511228,Protect,False,none,0.834476408479036,cluster_margin,none,none,No Signal,0,No Escalation,Protect,40.767,6.7945,0.4289680579511228,0.0,0.001617742717360145
991,OFF-PA-10002751,Xerox 1920,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,89.7,0.45,4,False,0.5768146077175295,0.5768146077175295,Protect,False,none,0.8532818109040464,cluster_margin,none,none,No Signal,0,No Escalation,Protect,40.365,10.09125,0.5768146077175295,0.0,0.0016017902908294025
992,OFF-PA-10003022,Xerox 1992,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,86.112,0.46874999999999994,4,False,0.5096379199189787,0.5096379199189787,Protect,False,none,0.8514362789694602,cluster_margin,none,none,No Signal,0,No Escalation,Protect,40.364999999999995,10.091249999999999,0.5096379199189787,0.0,0.001601790290829402
993,OFF-PA-10003001,Xerox 1986,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,85.50399999999999,0.47187500000000004,4,False,1.224182323195722,1.224182323195722,Protect,False,none,0.8375586615531162,cluster_margin,moderate,none,Moderate Deterioration,1,Intensify Action,Protect (Tight Control),40.3472,10.0868,1.224182323195722,0.0,0.0016010839396049068
994,TEC-PH-10004959,Classic Ivory Antique Telephone ZL1810,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,341.666,0.11764705882352941,2,False,0.3491524294835968,0.3491524294835968,Protect,False,none,0.8709423381287924,cluster_margin,none,none,No Signal,0,No Escalation,Protect,40.196,20.098,0.3491524294835968,0.0,0.0015950839224620006
995,OFF-BI-10000088,GBC Imprintable Covers,Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,241.56,0.16545454545454547,8,False,3.3947117952316326,3.3947117952316326,Correct,False,none,0.4513376473847587,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Exit / Restructure,39.967200000000005,4.995900000000001,3.3947117952316326,0.375,0.0015860045314415186
996,OFF-BI-10002437,Recycled Premium Regency Composition Covers,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,110.01599999999999,0.3625,3,False,0.5665537486581673,0.5665537486581673,Protect,False,none,0.8648272431738453,cluster_margin,none,none,No Signal,0,No Escalation,Protect,39.880799999999994,13.293599999999998,0.5665537486581673,0.0,0.0015825759502170005
997,OFF-LA-10003223,Avery 508,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,87.39800000000001,0.4556179775280898,6,False,0.5769261424325834,0.5769261424325834,Protect,False,none,0.8371115953071934,cluster_margin,none,none,No Signal,0,No Escalation,Protect,39.8201,6.636683333333333,0.5769261424325834,0.0,0.0015801672131761646
998,FUR-FU-10002379,Eldon Econocleat Chair Mats for Low Pile Carpets,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,331.76,0.12,2,False,0.3491104260166563,0.3491104260166563,Protect,False,none,0.8703199374208316,cluster_margin,none,none,No Signal,0,No Escalation,Protect,39.8112,19.9056,0.3491104260166563,0.0,0.0015798140375639167
999,FUR-FU-10002396,"DAX Copper Panel Document Frame, 5 x 7 Size",Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,171.088,0.2323529411764706,5,False,1.4447704668783774,1.4447704668783774,Protect,False,none,0.5280046782466581,cluster_margin,moderate,none,Moderate Deterioration,1,Intensify Action,Protect (Tight Control),39.7528,7.95056,1.4447704668783774,0.2,0.0015774965706251225
1000,OFF-PA-10003349,Xerox 1957,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,95.904,0.41418918918918923,6,False,0.20423901500302596,0.20423901500302596,Protect,False,none,0.8219986600290543,cluster_margin,none,none,No Signal,0,No Escalation,Protect,39.7224,6.6204,0.20423901500302596,0.0,0.0015762902179720514
1001,OFF-LA-10000121,Avery 48,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,90.72,0.4375,3,False,0.837292281914813,0.837292281914813,Protect,False,none,0.8661523319842497,cluster_margin,none,none,No Signal,0,No Escalation,Protect,39.69,13.229999999999999,0.837292281914813,0.0,0.0015750045000128571
1002,OFF-PA-10001260,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,88.11,0.45000000000000007,2,False,0.38082822019363993,0.38082822019363993,Protect,False,none,0.8719642994714699,cluster_margin,none,none,No Signal,0,No Escalation,Protect,39.6495,19.82475,0.38082822019363993,0.0,0.0015733973525638646
1003,OFF-ST-10001580,Super Decoflex Portable Personal File,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,179.76,0.22000000000000003,5,False,0.7827345756363724,0.7827345756363724,Protect,False,none,0.8442544987771742,cluster_margin,none,none,No Signal,0,No Escalation,Protect,39.547200000000004,7.909440000000001,0.7827345756363724,0.0,0.0015693378171556683
1004,OFF-EN-10002600,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,93.22,0.42405063291139244,7,False,0.6624099343037733,0.6624099343037733,Protect,False,none,0.8331098725531937,cluster_margin,none,none,No Signal,0,No Escalation,Protect,39.53,5.647142857142858,0.6624099343037733,0.0,0.0015686552755230095
1005,OFF-PA-10004971,Xerox 196,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,92.48,0.42625,8,False,0.4281149600797655,0.4281149600797655,Protect,False,none,0.8244222194536353,cluster_margin,none,none,No Signal,0,No Escalation,Protect,39.4196,4.92745,0.4281149600797655,0.0,0.0015642743106250147
1006,OFF-BI-10003984,Lock-Up Easel 'Spel-Binder',Clustered Body,3,Risk-Oriented Profit Cluster,Risk-Oriented Profit Cluster,,,False,False,False,False,0,704.691,0.05587044534412954,7,False,9.718309730214285,9.718309730214285,Contain,False,none,0.4716367674485942,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Reroute to Correct,39.371399999999994,5.624485714285713,9.718309730214285,0.5714285714285714,0.0015623616067474476
1007,OFF-AR-10004062,Staples in misc. colors,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,157.20000000000002,0.25,3,False,0.8552410439908464,0.8552410439908464,Protect,False,none,0.8649671618311912,cluster_margin,none,none,No Signal,0,No Escalation,Protect,39.300000000000004,13.100000000000001,0.8552410439908464,0.0,0.0015595282653188534
1008,OFF-PA-10002947,Xerox 1923,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,94.856,0.4140845070422535,5,False,0.5239106101755949,0.5239106101755949,Protect,False,none,0.8411263583269585,cluster_margin,none,none,No Signal,0,No Escalation,Protect,39.2784,7.8556799999999996,0.5239106101755949,0.0,0.0015586711200127237
1009,FUR-FU-10000732,Eldon 200 Class Desk Accessories,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,133.136,0.2943396226415095,7,False,0.39478824249315236,0.39478824249315236,Protect,False,none,0.826248310867222,cluster_margin,none,none,No Signal,0,No Escalation,Protect,39.187200000000004,5.598171428571429,0.39478824249315236,0.0,0.001555052062053511
1010,OFF-PA-10002365,Xerox 1967,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,89.424,0.4347826086956521,5,False,0.543540942275575,0.543540942275575,Protect,False,none,0.8409083267172923,cluster_margin,none,none,No Signal,0,No Escalation,Protect,38.879999999999995,7.775999999999999,0.543540942275575,0.0,0.0015428615510330028
1011,OFF-AR-10003045,Prang Colored Pencils,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,90.55199999999999,0.4285714285714286,7,False,0.6083296489443227,0.6083296489443227,Protect,False,none,0.8313743459596439,cluster_margin,none,none,No Signal,0,No Escalation,Protect,38.808,5.544,0.6083296489443227,0.0,0.0015400044000125714
1012,OFF-BI-10003963,Cardinal Holdit Data Disk Pockets,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,100.464,0.38550724637681155,3,False,0.28611467677475116,0.28611467677475116,Protect,False,none,0.8497118696992355,cluster_margin,none,none,No Signal,0,No Escalation,Protect,38.7296,12.909866666666666,0.28611467677475116,0.0,0.001536893280012546
1013,FUR-FU-10002554,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,167.92999999999998,0.23,4,False,0.5331146798443849,0.5331146798443849,Protect,False,none,0.8486790162327784,cluster_margin,none,none,No Signal,0,No Escalation,Protect,38.6239,9.655975,0.5331146798443849,0.0,0.0015326988235839403
1014,OFF-PA-10000029,Xerox 224,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,95.904,0.4027027027027027,6,False,0.7112036243306242,0.7112036243306242,Protect,False,none,0.836470302337736,cluster_margin,none,none,No Signal,0,No Escalation,Protect,38.620799999999996,6.436799999999999,0.7112036243306242,0.0,0.0015325758073594495
1015,OFF-PA-10002195,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,89.408,0.4278409090909091,6,False,0.8132640098500223,0.8132640098500223,Protect,False,none,0.8352953259875111,cluster_margin,none,none,No Signal,0,No Escalation,Protect,38.2524,6.3754,0.8132640098500223,0.0,0.0015179567179715752
