product_row_id,product_id,product_name,analytical_role,primary_action,escalation_status,final_intervention,performance_deviation,role_profit_z,opportunity_reliability_pass,role_relative_loss_pass,role_relative_cv_pass,opportunity_quality,opportunity_action,opportunity_filter_reason,performance_context,priority_scope_flag,priority_zone,priority_action,priority_sort,total_profit,mean_order_profit,cv_order_profit,pct_orders_loss,profit_scale
437,FUR-CH-10003199,Office Star - Contemporary Task Swivel Chair,Stable Profit Cluster,Protect,Reroute Action,Reroute to Contain / Correct,Role-Aligned,0.11713462983542393,False,False,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,155.372,25.895333333333337,1.8886743330068676,0.3333333333333333,0.006165573171478903
438,TEC-PH-10001305,Panasonic KX TS208W Corded phone,Stable Profit Cluster,Protect,Reroute Action,Reroute to Contain / Correct,Role-Aligned,0.11355598422371253,False,False,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,154.8084,25.8014,2.1104223572942327,0.16666666666666666,0.006143208028213414
444,OFF-ST-10003692,Recycled Steel Personal File for Hanging File Folders,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,0.09356166703649148,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,151.65949999999998,25.27658333333333,0.9254020380713844,0.0,0.006018251321987903
446,OFF-EN-10001335,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,0.08919630355520763,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,150.97199999999998,25.161999999999995,0.5989275057888281,0.0,0.005990969498008088
449,OFF-AR-10003373,"Boston School Pro Electric Pencil Sharpener, 1670",Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.05334793980970407,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,149.9432,21.420457142857142,0.7415524875860475,0.0,0.005950143984538368
451,OFF-ST-10000777,"Companion Letter/Legal File, Black",Stable Profit Cluster,Protect,Intensify Action,Protect (Tight Control),Role-Aligned,0.2699288282923562,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,149.5296,29.90592,1.016776369632368,0.0,0.005933731239232112
453,FUR-FU-10001488,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Stable Profit Cluster,Protect,Reroute Action,Reroute to Contain / Correct,Role-Aligned,-0.06189924466388749,False,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,148.372,21.196,1.892238657691167,0.0,0.005887794600048064
455,FUR-BO-10001519,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Stable Profit Cluster,Protect,Reroute Action,Reroute to Contain / Correct,Role-Aligned,0.2513721919770368,False,False,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,147.0942,29.41884,2.1036820878539055,0.2,0.005837088105966017
457,OFF-AP-10002457,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",Stable Profit Cluster,Protect,Reroute Action,Reroute to Contain / Correct,Role-Aligned,0.06086430085922527,False,False,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,146.51000000000002,24.418333333333337,4.188752436818345,0.16666666666666666,0.005813905500047461
458,TEC-PH-10000576,AT&T 1080 Corded phone,Stable Profit Cluster,Protect,Intensify Action,Protect (Tight Control),Role-Aligned,-0.07911179350034428,True,False,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,145.2094,20.7442,1.2495135576150072,0.14285714285714285,0.00576229424147561
459,FUR-FU-10004018,Tensor Computer Mounted Lamp,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.18017932378098656,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,144.7308,18.09135,0.5973116584786783,0.0,0.005743302123720353
461,TEC-AC-10001267,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,0.2259671099360833,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,143.76,28.752,0.4477111928811645,0.0,0.005704778204128202
462,OFF-AP-10003842,Euro-Pro Shark Turbo Vacuum,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,0.04332157180309307,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,143.7472,23.957866666666664,0.6113450782866134,0.0,0.005704270266169014
464,OFF-PA-10003127,Easy-staple paper,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,0.03174748517955286,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,141.92440000000002,23.65406666666667,0.559585873910199,0.0,0.005631936726168425
470,OFF-EN-10000483,"White Envelopes, White Envelopes with Clear Poly Window",Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,0.19030764621115295,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,139.07999999999998,27.815999999999995,0.9395876581594446,0.0,0.005519063387800155
471,OFF-PA-10001363,Xerox 1933,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,0.18602851056416156,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,138.5184,27.703680000000002,0.39710593409310707,0.0,0.00549677760984079
475,FUR-FU-10003268,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.006301975366257814,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,135.932,22.65533333333333,0.8085844047915315,0.0,0.005394142395962401
476,FUR-BO-10004015,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Stable Profit Cluster,Protect,Reroute Action,Reroute to Contain / Correct,Role-Aligned,-0.29546068921067553,False,False,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,135.58870000000002,15.065411111111112,4.825039430337494,0.1111111111111111,0.005380519341166372
477,OFF-AR-10002067,Newell 334,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.01025905830667366,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,135.30880000000002,22.55146666666667,0.4677183783640262,0.0,0.005369412166574445
478,TEC-PH-10001809,Panasonic KX T7736-B Digital phone,Stable Profit Cluster,Protect,Reroute Action,Reroute to Contain / Correct,Role-Aligned,0.15887702914590998,False,False,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,134.95499999999998,26.990999999999996,1.8522067203522885,0.2,0.0053553724439212675
485,TEC-AC-10000158,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.31029932692926177,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,132.0833,14.675922222222223,0.8231571264968024,0.0,0.00524141576912442
486,TEC-PH-10001615,AT&T CL82213,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,0.13121580026543714,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,131.3247,26.264940000000003,0.7533071939104673,0.0,0.00521131250851193
487,OFF-EN-10003286,Staple envelope,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.15515157242074873,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,131.238,18.748285714285714,0.6058361942967133,0.0,0.005207872022491493
488,TEC-PH-10004922,RCA Visys Integrated PBX 8-Line Router,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,0.12592631314623895,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,130.63049999999998,26.126099999999997,0.6049611926387639,0.0,0.005183764810756601
489,OFF-AP-10003287,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,Stable Profit Cluster,Protect,Reroute Action,Reroute to Contain / Correct,Role-Aligned,-0.04089978269253964,False,False,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,130.4832,21.747200000000003,2.265157148110897,0.16666666666666666,0.0051779195559606365
491,TEC-AC-10004864,Memorex Micro Travel Drive 32 GB,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,0.12093627408780797,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,129.9756,25.995119999999996,0.5314225594900837,0.0,0.005157776641266594
492,OFF-SU-10002573,"Acme 10"" Easy Grip Assistive Scissors",Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.2516544518732317,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,129.722,16.21525,0.6200240984380251,0.0,0.005147713120450185
494,OFF-PA-10000380,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.26175034705176436,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,127.602,15.95025,0.46072217403921806,0.0,0.005063585895959703
497,OFF-ST-10000943,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,Stable Profit Cluster,Protect,Intensify Action,Protect (Tight Control),Role-Aligned,-0.17578965032748486,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,127.446,18.20657142857143,1.3893947414531502,0.0,0.005057395402082101
501,OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.1799368590207689,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,126.684,18.097714285714286,0.732386380346848,0.0,0.005027157220449201
502,FUR-FU-10001473,DAX Wood Document Frame,Stable Profit Cluster,Protect,Reroute Action,Reroute to Contain / Correct,Role-Aligned,-0.33471276771045716,False,False,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,126.316,14.035111111111112,1.632439966040203,0.1111111111111111,0.005012554004122552
503,TEC-AC-10002006,Memorex Micro Travel Drive 16 GB,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.06834347360520375,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,126.1611,21.02685,0.373916656021636,0.0,0.005006407161163318
506,FUR-CH-10004754,"Global Stack Chair with Arms, Black",Stable Profit Cluster,Protect,Intensify Action,Protect (Tight Control),Role-Aligned,-0.18901173536615173,True,False,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,125.0166,17.859514285714287,1.4121131204199728,0.2857142857142857,0.004960990364734376
507,FUR-FU-10000747,Tenex B1-RE Series Chair Mats for Low Pile Carpets,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.19124752713938153,True,False,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,124.6058,17.80082857142857,0.9651725320990855,0.14285714285714285,0.004944688730856691
508,OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.34396204694110444,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,124.131,13.792333333333334,0.6725182914488944,0.0,0.004925847407183068
510,FUR-FU-10000758,DAX Natural Wood-Tone Poster Frame,Stable Profit Cluster,Protect,Intensify Action,Protect (Tight Control),Role-Aligned,0.0748441313602765,True,False,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,123.9264,24.78528,1.3945772771092608,0.2,0.0049177283363666755
511,OFF-PA-10001509,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,0.07167135343398148,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,123.51,24.702,0.2333095741774977,0.0,0.0049012044796318465
512,OFF-AR-10001955,Newell 319,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.2836279614150562,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,123.00800000000001,15.376000000000001,0.7608889950991093,0.0,0.00488128378779495
513,TEC-PH-10002564,OtterBox Defender Series Case - Samsung Galaxy S4,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.2838613099356921,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,122.959,15.369875,0.8172319992276436,0.0,0.004879339337794933
514,OFF-AP-10002350,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,Stable Profit Cluster,Protect,Intensify Action,Protect (Tight Control),Role-Aligned,-0.28444325257286984,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,122.8368,15.3546,1.1498336090514099,0.0,0.004874490117590812
521,OFF-ST-10002276,Safco Steel Mobile File Cart,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,0.05157099759928779,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,120.872,24.1744,0.6972729996707467,0.0,0.004796521640855482
522,OFF-PA-10002986,Xerox 1898,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.451124923427448,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,120.7744,10.97949090909091,0.4928599114243411,0.0,0.0047926486139166745
525,OFF-AR-10001044,"BOSTON Ranger #55 Pencil Sharpener, Black",Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.36003632063562935,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,120.3337,13.37041111111111,0.9213966025588086,0.0,0.0047751604687124504
527,OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.29920802305000305,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,119.7364,14.96705,0.3757212349739636,0.0,0.0047514580200387875
528,OFF-AR-10004602,Boston KS Multi-Size Manual Pencil Sharpener,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.21877476090433143,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,119.548,17.078285714285716,0.5478697603535523,0.0,0.004743981808201992
529,OFF-LA-10001297,Avery 473,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.11234062283889569,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,119.232,19.872,0.5629116867546532,0.0,0.004731442089834542
530,OFF-ST-10002370,"Sortfiler Multipurpose Personal File Organizer, Black",Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.11426836735223056,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,118.9284,19.8214,0.830794913969065,0.0,0.004719394436365056
531,OFF-ST-10001590,"Tenex Personal Project File with Scoop Front Design, Black",Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.417488102167102,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,118.624,11.8624,0.8996123536066328,0.0,0.004707315036773121
533,OFF-AR-10003582,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.30638182328440944,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,118.22999999999999,14.778749999999999,0.7484625363281184,0.0,0.004691680071466871
534,OFF-EN-10001532,Brown Kraft Recycled Envelopes,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,0.023302491099396493,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,117.16199999999999,23.432399999999998,0.6976312320791539,0.0,0.004649298997997137
535,FUR-CH-10004886,Bevis Steel Folding Chairs,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.12613834624955692,True,False,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,117.059,19.509833333333333,0.8737187620962008,0.16666666666666666,0.004645211684731798
536,FUR-FU-10003347,Coloredge Poster Frame,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.13097040677211247,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,116.298,19.383,0.6369095111988372,0.0,0.004615013185751959
538,FUR-CH-10000553,"Metal Folding Chairs, Beige, 4/Carton",Stable Profit Cluster,Protect,Intensify Action,Protect (Tight Control),Role-Aligned,0.012432450298117601,True,False,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,115.7354,23.14708,1.4109362607252334,0.2,0.004592687725139532
539,TEC-PH-10001300,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",Stable Profit Cluster,Protect,Intensify Action,Protect (Tight Control),Role-Aligned,0.011736024019387099,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,115.64399999999999,23.1288,1.002733145006748,0.0,0.004589060730649706
540,OFF-EN-10004386,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,0.007987208602150919,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,115.152,23.0304,0.36862322352954263,0.0,0.004569536865343424
541,OFF-AR-10004042,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.15017165647015174,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,113.274,18.879,0.7540685345439666,0.0,0.004495012842893837
542,OFF-PA-10002137,"Southworth 100% Résumé Paper, 24lb.",Stable Profit Cluster,Protect,Intensify Action,Protect (Tight Control),Role-Aligned,-0.2533293908172714,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,113.199,16.171285714285712,1.043605637333987,0.0,0.004492036643914221
543,TEC-AC-10001266,Memorex Micro Travel Drive 8 GB,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.33081198473057555,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,113.1,14.1375,0.38685546906248386,0.0,0.0044881080612611274
544,OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.33170347132369876,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,112.9128,14.1141,0.6209447917189318,0.0,0.004480679468608006
545,OFF-BI-10001721,Trimflex Flexible Post Binders,Stable Profit Cluster,Protect,Intensify Action,Protect (Tight Control),Role-Aligned,0.20576008049195615,True,False,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,112.8864,28.2216,1.333926473763437,0.25,0.0044796318465671805
546,TEC-PH-10002115,Plantronics 81402,Stable Profit Cluster,Protect,Reroute Action,Reroute to Contain / Correct,Role-Aligned,0.19906059684235253,False,False,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,112.18299999999999,28.045749999999998,1.9253179963075977,0.25,0.004451719068403687
547,OFF-PA-10004082,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.26137889430462974,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,111.72,15.959999999999999,0.5683293150415629,0.0,0.00443334600003619
548,TEC-MA-10001972,Okidata C331dn Printer,Stable Profit Cluster,Protect,Reroute Action,Reroute to Contain / Correct,Role-Aligned,-0.01846784653736989,False,False,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,111.68,22.336000000000002,3.006956026007318,0.2,0.004431758693913729
549,OFF-AR-10004022,Panasonic KP-380BK Classic Electric Pencil Sharpener,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.16119459611161882,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,111.538,18.589666666666666,0.8138583605259797,0.0,0.0044261237571789885
551,OFF-BI-10000962,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Stable Profit Cluster,Protect,Reroute Action,Reroute to Contain / Correct,Role-Aligned,-0.4454411595648112,False,False,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,111.2868,11.12868,1.8566113964887896,0.3,0.004416155474729928
552,OFF-AP-10004532,Kensington 6 Outlet Guardian Standard Surge Protector,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.1672013362618653,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,110.592,18.432,0.15281899110397706,0.0,0.004388583967382764
553,OFF-AP-10002892,Belkin F5C206VTEL 6 Outlet Surge,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.26908551833309446,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,110.304,15.757714285714286,0.5825843158166697,0.0,0.004377155363301038
556,OFF-AR-10001915,Peel-Off China Markers,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.27384991005238685,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,109.4286,15.632657142857143,0.7874580653950712,0.0,0.004342417168810959
559,OFF-PA-10001776,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.40794843366633005,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,109.01520000000001,12.1128,0.4608537526825791,0.0,0.004326012360035315
560,OFF-PA-10002421,Embossed Ink Jet Note Cards,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,0.16242011688781025,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,108.336,27.084,0.3999458347383414,0.0,0.0042990599020759105
561,FUR-FU-10001591,Advantus Panel Wall Certificate Holder - 8.5x11,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.1830753852847152,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,108.092,18.015333333333334,0.8601817631340392,0.0,0.004289377334728893
562,TEC-AC-10000057,Microsoft Natural Ergonomic Keyboard 4000,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.04906717140338431,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,107.6641,21.53282,0.5881806045488296,0.0,0.004272397127483857
563,OFF-PA-10001685,Easy-staple paper,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.04966682947927153,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,107.58539999999999,21.51708,0.4863605144796775,0.0,0.004269274102687912
564,OFF-EN-10003134,Staple envelope,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.2845858468875208,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,107.456,15.350857142857143,0.6728728230675831,0.0,0.004264139167381748
565,FUR-FU-10004748,"Howard Miller 16"" Diameter Gallery Wall Clock",Stable Profit Cluster,Protect,Reroute Action,Reroute to Contain / Correct,Role-Aligned,0.15368812000132082,False,False,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,107.41919999999999,26.854799999999997,2.4688749679538478,0.25,0.0042626788457490825
570,OFF-PA-10003673,Strathmore Photo Mount Cards,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.4193980677455313,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,106.3104,11.812266666666666,0.7029371630055077,0.0,0.004218678720034438
571,TEC-AC-10000682,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.1952412564558274,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,106.176,17.696,0.5951791725387633,0.0,0.004213345371462967
572,FUR-FU-10004071,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,Stable Profit Cluster,Protect,Reroute Action,Reroute to Contain / Correct,Role-Aligned,0.14103015331050045,False,False,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,106.09020000000001,26.522550000000003,1.5594410697538914,0.25,0.004209940599830286
575,OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.3720603836354708,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,104.4384,13.0548,0.46596626614447423,0.0,0.00414439279350322
576,OFF-SU-10000898,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.306573672505457,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,103.416,14.773714285714286,0.5991279260291686,0.0,0.004103821249013092
577,TEC-PH-10004531,OtterBox Commuter Series Case - iPhone 5 & 5s,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,0.11077104106314359,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,102.91319999999999,25.728299999999997,0.6989579288114791,0.0,0.004083868811053745
578,OFF-FA-10002280,Advantus Plastic Paper Clips,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.4777739305841207,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,102.80000000000001,10.280000000000001,0.6344414362597339,0.0,0.004079376734727179
579,OFF-LA-10004545,Avery 50,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.08654084844303808,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,102.746,20.5492,0.5836549366373225,0.0,0.0040772338714618545
580,TEC-AC-10002399,SanDisk Cruzer 32 GB USB Flash Drive,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.21726173726032505,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,102.708,17.118,0.6634814689508036,0.0,0.004075725930645516
